-{2020-06-01 08:55:52-04:00}-
-{2020-06-01 08:56:02-04:00}-
1	800	303.88	800	2	1500	303.93	1500	
2	600	303.87	1400	3	1800	303.94	3300	
3	1100	303.86	2500	1	800	303.95	4100	
2	600	303.85	3100	2	1000	303.96	5100	
2	600	303.84	3700	2	1000	303.98	6100	
1	500	303.82	4200	1	100	304	6200	
1	500	303.81	4700	2	901	304.01	7101	
1	500	303.8	5200	1	100	304.02	7201	
2	600	303.79	5800	2	1000	304.03	8201	
1	100	303.78	5900	2	1000	304.06	9201	
1	500	303.77	6400	2	1000	304.08	10201	
1	500	303.76	6900	2	1000	304.11	11201	
2	501	303.75	7401	1	500	304.13	11701	
1	500	303.74	7901	1	500	304.16	12201	
1	500	303.72	8401	2	600	304.18	12801	
3	1505	303.7	9906	1	500	304.21	13301	
1	50	303.69	9956	2	200	304.3	13501	
1	500	303.67	10456	1	200	304.37	13701	
1	500	303.65	10956	1	70	304.45	13771	
2	599	303.62	11555	3	323	304.5	14094	
1	500	303.6	12055	1	100	304.59	14194	
1	100	303.57	12155	2	101	304.75	14295	
7	4017	303.5	16172	1	555	304.8	14850	
1	100	303.46	16272	1	200	304.81	15050	
1	277	303.41	16549	1	7500	304.85	22550	
1	333	303.4	16882	7	276	305	22826	
1	1000	303.2	17882	1	146	305.05	22972	
1	50	303.05	17932	1	50	305.46	23022	
5	122	303	18054	1	400	306.11	23422	
1	50	302.9	18104	2	2001	306.5	25423	
1	50	302.8	18154	1	150	306.65	25573	
3	61	302.25	18215	1	250	306.68	25823	
1	50	301.71	18265	2	52	307.5	25875	
1	50	301.51	18315	1	300	307.76	26175	
1	50	301.05	18365	1	200	308.19	26375	
